"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested at Subgroup Level","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage At or Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage At or Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage At or Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage At or Near Standard","Area 4 Percentage Below Standard"
"41","69039","6044978",,2015,4,"B",232,231,122,4,"2",47,26,"2523.7","44","28","72","24","4",25,"48","32","20","44","48","8","48","40","12","0","0","0"
"41","69039","6044978",,2015,4,"B",232,231,122,5,"2",49,28,"2531.1","29","18","46","43","11",28,"36","32","32","21","68","11","25","50","25","0","0","0"
"41","69039","6044978",,2015,4,"B",232,231,122,5,"1",49,28,"2548.6","43","18","61","25","14",28,"36","46","18","46","43","11","25","71","4","43","50","7"
"41","69039","6044978",,2015,4,"B",232,231,122,6,"1",34,18,"2573.6","28","44","72","22","6",18,"22","50","28","39","61","0","17","83","0","33","56","11"
"41","69039","6044978",,2015,4,"B",232,231,122,6,"2",34,18,"2548.3","22","17","39","44","17",18,"22","44","33","22","67","11","28","56","17","0","0","0"
"41","69039","6044978",,2015,4,"B",232,231,122,7,"2",25,15,"2588.4","33","33","67","20","13",15,"40","40","20","47","40","13","40","53","7","0","0","0"
"41","69039","6044978",,2015,4,"B",232,231,122,7,"1",25,15,"2629.3","47","40","87","7","7",15,"60","27","13","73","27","0","20","73","7","60","33","7"
"41","69039","6044978",,2015,4,"B",232,231,122,8,"1",28,15,"2599.7","27","33","60","27","13",15,"27","53","20","40","60","0","20","60","20","20","73","7"
"41","69039","6044978",,2015,4,"B",232,231,122,8,"2",28,15,"2597.6","20","33","53","33","13",15,"33","47","20","20","67","13","33","60","7","0","0","0"
"41","69039","6044978",,2015,4,"B",232,231,122,13,"2",232,122,"","32","24","56","31","12",121,"36","37","26","33","55","12","36","47","17","0","0","0"
"41","69039","6044978",,2015,4,"B",232,231,122,13,"1",232,122,"","45","26","71","16","12",122,"41","40","19","52","39","9","32","59","9","41","48","11"
"41","69039","6044978",,2015,6,"B",232,231,215,3,"2",49,42,"2444.4","33","24","57","21","21",42,"36","40","24","36","43","21","38","40","21","0","0","0"
"41","69039","6044978",,2015,6,"B",232,231,215,3,"1",49,42,"2451.1","36","24","60","17","24",42,"33","38","29","45","33","21","31","52","17","38","33","29"
"41","69039","6044978",,2015,6,"B",232,231,215,4,"1",47,44,"2521.3","57","16","73","18","9",44,"50","38","12","57","31","12","42","56","2","36","60","5"
"41","69039","6044978",,2015,6,"B",232,231,215,4,"2",47,44,"2531.7","44","28","72","28","0",43,"49","42","9","42","56","2","49","42","9","0","0","0"
"41","69039","6044978",,2015,6,"B",232,231,215,5,"2",49,45,"2541.0","32","20","52","39","9",44,"39","36","25","27","61","11","25","55","20","0","0","0"
"41","69039","6044978",,2015,6,"B",232,231,215,5,"1",49,45,"2546.2","42","20","62","27","11",45,"38","49","13","44","40","16","27","67","7","47","47","7"
"41","69039","6044978",,2015,6,"B",232,231,215,6,"1",34,33,"2562.0","18","52","70","24","6",33,"24","52","24","30","61","9","15","85","0","30","64","6"
"41","69039","6044978",,2015,6,"B",232,231,215,6,"2",34,33,"2554.2","21","30","52","36","12",33,"21","52","27","27","58","15","27","67","6","0","0","0"
"41","69039","6044978",,2015,6,"B",232,231,215,7,"2",25,23,"2596.1","35","30","65","26","9",23,"48","35","17","48","43","9","48","48","4","0","0","0"
"41","69039","6044978",,2015,6,"B",232,231,215,7,"1",25,23,"2614.5","39","35","74","22","4",23,"43","39","17","65","35","0","17","74","9","52","39","9"
"41","69039","6044978",,2015,6,"B",232,231,215,8,"1",28,28,"2604.2","32","32","64","25","11",28,"36","46","18","46","50","4","18","64","18","21","64","14"
"41","69039","6044978",,2015,6,"B",232,231,215,8,"2",28,28,"2603.1","29","25","54","36","11",28,"39","39","21","29","61","11","25","64","11","0","0","0"
"41","69039","6044978",,2015,6,"B",232,231,215,13,"2",232,215,"","33","26","59","31","10",213,"38","41","21","34","54","12","35","52","13","0","0","0"
"41","69039","6044978",,2015,6,"B",232,231,215,13,"1",232,215,"","39","28","67","22","12",215,"38","44","19","47","41","12","27","65","8","38","51","12"
"41","69039","6044978",,2015,7,"B",232,231,12,3,"1",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,3,"2",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,4,"2",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,4,"1",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,5,"1",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,5,"2",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,6,"2",34,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,6,"1",34,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,8,"1",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,8,"2",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,7,"B",232,231,12,13,"2",232,12,"","42","33","75","25","0",12,"42","50","8","50","42","8","33","58","8","0","0","0"
"41","69039","6044978",,2015,7,"B",232,231,12,13,"1",232,12,"","50","42","92","8","0",12,"58","33","8","67","33","0","25","75","0","33","67","0"
"41","69039","6044978",,2015,8,"B",232,231,33,3,"1",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,3,"2",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,4,"2",47,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,4,"1",47,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,5,"2",49,9,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,5,"1",49,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,6,"1",34,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,6,"2",34,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,7,"1",25,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,7,"2",25,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,8,"1",28,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,8,"2",28,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,8,"B",232,231,33,13,"2",232,33,"","9","25","34","47","19",32,"13","50","38","9","75","16","16","63","22","0","0","0"
"41","69039","6044978",,2015,8,"B",232,231,33,13,"1",232,33,"","12","33","45","39","15",33,"15","48","36","33","52","15","9","85","6","18","70","12"
"41","69039","6044978",,2015,31,"B",232,231,62,3,"1",49,13,"2365.5","8","23","31","8","62",13,"8","38","54","23","15","62","8","54","38","23","23","54"
"41","69039","6044978",,2015,31,"B",232,231,62,3,"2",49,13,"2383.8","8","15","23","31","46",13,"8","31","62","8","54","38","8","54","38","0","0","0"
"41","69039","6044978",,2015,31,"B",232,231,62,4,"2",47,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,31,"B",232,231,62,4,"1",47,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,31,"B",232,231,62,5,"1",49,16,"2466.8","13","13","25","38","38",16,"6","44","50","13","44","44","6","69","25","13","63","25"
"41","69039","6044978",,2015,31,"B",232,231,62,5,"2",49,16,"2478.2","6","6","13","56","31",16,"0","56","44","13","50","38","0","56","44","0","0","0"
"41","69039","6044978",,2015,31,"B",232,231,62,6,"2",34,13,"2513.5","0","31","31","54","15",13,"0","62","38","0","69","31","8","77","15","0","0","0"
"41","69039","6044978",,2015,31,"B",232,231,62,6,"1",34,13,"2512.1","0","38","38","46","15",13,"0","38","62","8","77","15","15","85","0","15","77","8"
"41","69039","6044978",,2015,31,"B",232,231,62,7,"1",25,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,31,"B",232,231,62,7,"2",25,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,31,"B",232,231,62,8,"2",28,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,31,"B",232,231,62,8,"1",28,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,31,"B",232,231,62,13,"1",232,62,"","10","26","35","29","35",62,"10","39","52","21","44","35","8","68","24","16","55","29"
"41","69039","6044978",,2015,31,"B",232,231,62,13,"2",232,62,"","5","18","23","45","32",62,"5","47","48","6","60","34","8","60","32","0","0","0"
"41","69039","6044978",,2015,74,"B",232,231,3,4,"1",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,74,"B",232,231,3,4,"2",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,74,"B",232,231,3,5,"2",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,74,"B",232,231,3,5,"1",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,74,"B",232,231,3,8,"1",28,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,74,"B",232,231,3,8,"2",28,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,74,"B",232,231,3,13,"2",232,3,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,74,"B",232,231,3,13,"1",232,3,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,3,"1",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,3,"2",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,4,"2",47,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,4,"1",47,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,5,"1",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,5,"2",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,6,"2",34,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,6,"1",34,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,7,"1",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,7,"2",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,8,"2",28,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,8,"1",28,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,76,"B",232,231,25,13,"1",232,25,"","60","28","88","8","4",25,"52","44","4","72","28","0","24","76","0","36","60","4"
"41","69039","6044978",,2015,76,"B",232,231,25,13,"2",232,25,"","48","28","76","24","0",25,"48","40","12","36","60","4","52","48","0","0","0","0"
"41","69039","6044978",,2015,77,"B",232,231,7,3,"2",49,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,3,"1",49,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,4,"1",47,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,4,"2",47,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,5,"2",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,5,"1",49,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,6,"1",34,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,6,"2",34,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,8,"2",28,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,8,"1",28,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,13,"1",232,7,"","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,77,"B",232,231,7,13,"2",232,7,"","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,3,"1",49,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,3,"2",49,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,4,"2",47,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,4,"1",47,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,5,"1",49,14,"2461.1","7","7","14","36","50",14,"14","29","57","14","29","57","7","79","14","14","57","29"
"41","69039","6044978",,2015,78,"B",232,231,59,5,"2",49,14,"2469.2","8","0","8","62","31",13,"8","46","46","8","46","46","0","46","54","0","0","0"
"41","69039","6044978",,2015,78,"B",232,231,59,6,"2",34,12,"2528.9","8","33","42","50","8",12,"8","50","42","17","67","17","8","75","17","0","0","0"
"41","69039","6044978",,2015,78,"B",232,231,59,6,"1",34,12,"2530.5","8","42","50","42","8",12,"25","25","50","8","83","8","17","83","0","17","67","17"
"41","69039","6044978",,2015,78,"B",232,231,59,7,"1",25,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,7,"2",25,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,8,"2",28,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,8,"1",28,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,78,"B",232,231,59,13,"1",232,59,"","12","20","32","32","36",59,"15","32","53","17","46","37","10","73","17","14","56","31"
"41","69039","6044978",,2015,78,"B",232,231,59,13,"2",232,59,"","7","17","24","47","29",58,"10","38","52","12","55","33","9","57","34","0","0","0"
"41","69039","6044978",,2015,79,"B",232,231,10,3,"1",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,3,"2",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,4,"1",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,4,"2",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,6,"2",34,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,6,"1",34,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,7,"2",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,7,"1",25,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,8,"2",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,8,"1",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,13,"1",232,10,"","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,79,"B",232,231,10,13,"2",232,10,"","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,80,"B",232,231,96,3,"2",49,16,"2455.9","31","38","69","25","6",16,"38","56","6","31","56","13","38","44","19","0","0","0"
"41","69039","6044978",,2015,80,"B",232,231,96,3,"1",49,16,"2475.7","44","25","69","19","13",16,"31","50","19","56","38","6","50","38","13","63","13","25"
"41","69039","6044978",,2015,80,"B",232,231,96,4,"1",47,22,"2520.4","55","14","68","18","14",22,"60","30","10","60","25","15","48","48","5","40","55","5"
"41","69039","6044978",,2015,80,"B",232,231,96,4,"2",47,22,"2540.4","52","14","67","33","0",21,"48","48","5","57","43","0","62","19","19","0","0","0"
"41","69039","6044978",,2015,80,"B",232,231,96,5,"2",49,21,"2560.0","33","29","62","38","0",21,"43","43","14","38","62","0","24","67","10","0","0","0"
"41","69039","6044978",,2015,80,"B",232,231,96,5,"1",49,21,"2571.5","57","19","76","24","0",21,"52","48","0","52","38","10","29","67","5","52","48","0"
"41","69039","6044978",,2015,80,"B",232,231,96,6,"1",34,13,"2577.5","23","69","92","0","8",13,"23","69","8","38","54","8","15","85","0","38","54","8"
"41","69039","6044978",,2015,80,"B",232,231,96,6,"2",34,13,"2570.8","31","31","62","23","15",13,"31","46","23","38","54","8","38","54","8","0","0","0"
"41","69039","6044978",,2015,80,"B",232,231,96,7,"2",25,13,"2618.2","46","31","77","23","0",13,"54","38","8","62","31","8","46","54","0","0","0","0"
"41","69039","6044978",,2015,80,"B",232,231,96,7,"1",25,13,"2648.2","54","38","92","8","0",13,"69","31","0","77","23","0","23","77","0","69","23","8"
"41","69039","6044978",,2015,80,"B",232,231,96,8,"1",28,11,"2600.3","27","36","64","27","9",11,"18","73","9","55","45","0","27","45","27","27","73","0"
"41","69039","6044978",,2015,80,"B",232,231,96,8,"2",28,11,"2616.9","36","27","64","27","9",11,"45","36","18","27","64","9","36","64","0","0","0","0"
"41","69039","6044978",,2015,80,"B",232,231,96,13,"2",232,96,"","39","27","66","29","4",95,"43","45","12","43","52","5","41","48","11","0","0","0"
"41","69039","6044978",,2015,80,"B",232,231,96,13,"1",232,96,"","46","30","76","17","7",96,"45","48","7","56","36","7","34","59","7","49","44","7"
"41","69039","6044978",,2015,90,"B",232,231,17,3,"2",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,3,"1",49,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,4,"1",47,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,4,"2",47,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,5,"2",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,5,"1",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,6,"1",34,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,6,"2",34,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,7,"2",25,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,7,"1",25,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,8,"1",28,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,8,"2",28,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,90,"B",232,231,17,13,"2",232,17,"","0","12","12","47","41",17,"0","29","71","0","59","41","6","47","47","0","0","0"
"41","69039","6044978",,2015,90,"B",232,231,17,13,"1",232,17,"","0","24","24","18","59",17,"0","35","65","6","41","53","6","53","41","12","41","47"
"41","69039","6044978",,2015,91,"B",232,231,23,3,"2",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,3,"1",49,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,4,"1",47,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,4,"2",47,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,5,"2",49,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,5,"1",49,8,"*","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,6,"1",34,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,6,"2",34,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,7,"2",25,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,7,"1",25,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,8,"1",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,8,"2",28,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,91,"B",232,231,23,13,"2",232,23,"","0","22","22","48","30",23,"9","48","43","4","61","35","9","52","39","0","0","0"
"41","69039","6044978",,2015,91,"B",232,231,23,13,"1",232,23,"","4","17","22","39","39",23,"4","35","61","17","39","43","0","87","13","4","65","30"
"41","69039","6044978",,2015,92,"B",232,231,29,3,"2",49,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,3,"1",49,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,4,"1",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,4,"2",47,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,5,"2",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,5,"1",49,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,6,"1",34,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,6,"2",34,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,7,"2",25,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,7,"1",25,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,8,"1",28,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,8,"2",28,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044978",,2015,92,"B",232,231,29,13,"2",232,29,"","17","14","31","41","28",29,"17","48","34","17","59","24","21","55","24","0","0","0"
